ModA	ModB	RH	WS
456.6	440.9	96.9	0
452.6	437.3	97	0
455	439.8	97	0
455.5	440.3	96.7	0.7
453.2	438.1	95.8	0.2
402.6	389.4	93.8	0
463.4	448.3	94.3	0.2
468.5	453.4	95.3	1.1
472.3	457	94.1	1
470	454.8	94.6	0.8
474.5	459.2	93.3	0.5
479.2	463.6	93.8	0
458.7	443.9	94	0.2
346.2	335	94.3	1
432.1	418.6	92.8	0.4
469.5	454.7	93	0.9
474.5	459.6	92.7	0.6
480.8	465.6	92.2	0
476.7	461.8	92.5	0
412.5	399.4	93.7	0.3
431.4	418.6	92.9	0
475.9	461.3	93.4	0
477.8	463.2	94.9	0
483.4	468.7	93.6	0.3
484.7	470	91.6	0.5
486.5	471.7	92.2	0.1
483	468.4	91.6	0.1
474.7	460.4	91.9	0.2
469.9	455.8	92	0
469.1	455.1	93.6	0
465.4	451.5	93.7	0.8
461.8	448.1	91.9	1.2
456.2	442.8	91.7	0.4
166.2	430.8	90.5	0.1
236	435.2	91.2	0.9
457.8	442.3	92.4	1.3
457.5	441.8	90.6	1
466.6	450.5	91.2	0.3
472.4	456.1	90.4	2
477	460.4	89.1	1.4
482	465.3	90.7	1.5
485.7	468.8	89.3	0.7
490.2	473.3	90.5	0
490.1	473.2	90.8	0
496.8	479.8	91.1	0
506.4	489.1	91	0
509.7	492.3	91.4	0.1
520.8	503	89.6	2
537.1	518.8	89.7	1.8
541.5	523.2	89.1	1.8
547.3	528.9	88.3	1.6
558.6	539.9	90	1
562.5	543.7	88.3	1.3
566.3	547.4	88.6	1.1
570.3	551.5	90	0.7
577.8	558.9	89	0.6
587.7	568.5	89.1	0.6
597.4	577.9	89.4	0.4
601.3	581.9	88.2	0.3
609.2	589.5	86.9	1
608.5	588.9	85.3	0.3
605.7	586.4	85.2	0
592.9	574.1	87.2	0
591.7	573.1	87.4	0
583.9	565.5	86.6	0
585.4	566.9	87.5	0
589.1	570.6	85.1	0.1
593.1	574.5	85.2	0.1
618.2	598.9	85.1	0
642.1	622	85.9	0
633.4	613.7	85.7	0.9
599.9	581.2	87.6	1.4
556	538.7	87.8	0.7
501.8	486.1	87.5	0.7
502.3	486.5	87.2	0.6
492.8	477.3	87.1	0.7
473.8	458.8	86.7	0
458.1	443.5	86.9	0
459.3	444.6	87.4	0.6
449.3	434.9	87.5	0.4
450.5	436	86.4	0.6
464.3	449.4	87	0.1
470.6	455.5	88.1	0
474.9	459.7	87.2	0
473	457.8	87.8	0
477	461.7	86.5	0
494.1	478.3	85.4	0.7
509.2	493	86.3	0.5
509.6	493.3	86.8	0.8
511.2	494.9	86.4	0.1
516.1	499.8	86.1	0.2
520.7	504.3	86.5	0.1
513.9	497.7	85.2	0.3
508.5	492.4	85.6	0.1
503	487.1	84.8	0.2
498.2	482.4	85.1	0.6
496.3	480.7	85.3	0.1
498.8	483.2	86.4	0.6
499	483.2	87	0.6
495.8	480.1	85.9	0.6
494.3	478.6	85.8	0.4
481.5	466.1	86.4	0.8
479.7	464.4	85.6	0
474	458.8	85.4	0
477.5	462.2	85.8	0
483.9	468.4	87.6	0.2
478.7	463.4	87.8	0
474.3	459	85.7	0.2
477.8	462.4	87.2	0.8
490.7	475	85.6	0.5
505.9	489.8	84.7	0.6
496.9	481.1	84.7	0.5
489.1	473.6	87	0.1
498.9	483.2	84.7	0.8
509.9	493.8	84	0.5
507.9	491.8	84	0
515.8	499.6	84.9	0.7
533.9	517.3	84.3	0.8
541.1	524.2	85.5	0.5
552.2	535.1	84.5	0.2
547.2	530.3	84.2	0.5
542.7	526	83.3	0
535.3	519.2	84.5	0
530.6	514.4	85.3	0.2
533	516.7	84	0.4
535.7	519.5	84.2	0
541.2	524.9	84.9	0
553.7	537	85.3	0
550.7	534	84.5	0.1
541.9	525.6	84.3	0
536.6	520.6	84.3	0.9
531.5	515.7	83.4	0.8
524	508.6	82.7	1
532.5	516.8	83.3	0.8
531.9	516.2	83.8	0.5
537.3	521.4	84.1	0.1
533.3	517.6	83.3	0.3
533.5	517.8	84.2	0.1
546.2	530.1	83.8	0
552	535.8	85.4	0
553.6	537.3	84.8	0.7
553.6	537.3	84.4	1.2
559.6	543.3	85.1	1.5
563.5	547.1	84.8	1.5
554.9	538.7	84.3	1.8
550.5	534.6	84.3	1.5
553.5	537.5	85.3	0.8
565.1	548.9	86.2	0.8
595.9	579	86.4	0.6
597.6	580.5	84.6	1.1
599.3	582.2	85.2	0.9
618	600.5	84.6	1.4
649.3	631.1	84.9	0.6
679	660	83.5	0.1
705.1	685.5	82.8	0
737.7	717.3	83.2	0
768.9	747.7	85.4	0.3
771.2	749.9	85	0.4
773.4	752.2	84.2	0.3
778.1	756.8	83.8	0.5
780.3	759.1	84.2	1.6
774.4	753.4	82.3	1.2
779.9	758.8	83.3	1.7
777.7	756.7	82.9	0.6
783.5	762.3	82.2	1.3
792.1	770.6	81.9	0.9
807	784.8	82.1	1.6
825	803	82	1.4
828	805	83.1	1.5
801	777.1	82.2	1.8
843	817	82.3	0.9
856	832	84.4	1
864	841	83.1	0.5
858	835	83.1	1.3
854	831	83.1	2
846	823	83	1.7
846	823	82.2	1.9
863	840	81.9	1.9
811	790.5	82.8	1.9
798.1	776.4	82	1.4
893	869	82.3	1.8
903	879	81.6	1.2
919	895	81.7	0.5
939	914	83	0.4
942	917	81.8	1.4
931	906	81.1	1.7
924	900	81	0.6
929	904	81.6	0.5
934	909	81.8	1.9
955	930	80.6	1.4
966	941	81.2	1.3
967	941	81.1	1.4
968	943	80.5	0.8
956	931	81.7	0.1
961	936	81	0.4
966	941	79.9	1.3
963	938	79.9	0.5
954	930	80.7	1
948	924	80.8	2.5
941	917	79.8	3
927	903	80.3	2.6
897	874	80	2.4
906	883	79.4	2.4
913	890	78.5	1.7
918	894	79.8	1.4
931	907	79.5	1
956	932	78.4	0.3
953	928	78.7	0.3
967	942	80.1	0.2
978	953	80.1	0.3
973	947	78.9	0.7
964	938	76.3	0.1
949	924	75.2	0
952	927	76.4	0
937	912	74.5	0.2
951	925	74.2	0.4
972	946	71.6	0.1
989	963	72.8	0.6
950	924	73.1	0.5
943	918	73.4	0.3
930	905	71.2	0.5
941	916	72	0
909	885	74	1
926	902	73.1	0.5
936	911	76.4	0.5
940	916	75.9	0.6
917	893	73.4	0.7
881	858	73.7	0.1
857	835	74.6	0.6
916	893	75.1	1.1
915	891	74.6	1.5
814	792.4	76.5	1.8
763.1	742.9	76.3	0.9
732.9	713.6	75.2	1.5
632.2	616.4	73.6	1.5
705.9	687	74.3	0.7
743.9	723.7	75.6	0.6
639.4	621.6	74.3	1.4
580	563.7	74.8	1.2
521.1	506.3	74.3	1.4
462.1	448.7	75.7	1.5
467	453.9	75.2	1.4
454.6	441.3	75.7	0.9
462.1	448.3	75.7	1.1
489.5	475.2	75.1	1.6
497.4	482.8	75.2	1.4
464.2	450.5	73.7	0.3
436.4	423.7	75	0.4
416.4	404	77	1.4
405.2	393.2	75	0.7
424.9	412.2	74.7	0
413.9	401.4	74.5	0
416.9	404.3	74.5	0
436.3	423.2	74.7	0
475.5	461.4	74.2	0
499.7	484.9	74.6	0
495.6	480.6	74.9	0.2
446.2	432.6	75	0.1
411.5	398.9	75.2	0.1
400.6	388.4	75.4	0.4
421.2	408.4	76.3	0
449	435.6	77.3	0
469.3	455.3	77.3	0
456.8	443.2	75.5	0
402.5	390.3	75.4	0.1
377.3	365.9	76.1	0
381.7	370.2	75.7	0
388	376.4	76.2	0
395.3	383.5	75.4	0
382.2	370.8	75.1	0
366.4	355.5	75.3	0
374.3	363.2	75.6	0
386.4	375	75.5	0
389.9	378.6	75.4	0
395.5	384	74.8	0
473.3	459.9	74.2	0
641.9	624	74.9	0.1
808	785.8	76.4	0.2
833	810	76.7	0.8
862	839	75.5	1.2
917	892	75.5	1.2
844	821	76.3	0.9
797.3	775.7	75.1	1
741.4	721.1	75	0.9
725.5	705.8	74.6	1.4
722.2	702.6	74.9	0.5
795.8	774.3	75.5	0.1
847	824	76.2	0
828	805	75.1	0.2
910	885	74	0
957	930	72.9	0.8
975	949	73.6	1.7
1007	980	71.5	1.6
1016	989	73.2	2
1020	993	75.1	1.4
1031	1003	75.2	0.7
1036	1009	73.9	0.3
1037	1010	73.5	0.8
1035	1007	73.5	1.6
1015	988	73	2.1
999	972	72.8	2.3
1015	988	72.2	2
978	952	73	0.1
935	911	74.1	0.9
982	956	74.7	1.6
1022	995	74.5	1.6
1026	999	72.9	1.1
994	968	72.1	1.1
995	969	73.4	0.8
1021	994	71.6	1.7
1040	1012	70.7	1.6
1040	1012	72.3	0.8
1043	1015	73	1.6
1053	1024	69.2	1.9
1055	1026	70	1.7
1058	1030	71.1	2.3
1056	1028	71	1.6
1054	1026	72.2	1.9
1047	1019	71.6	1.9
1039	1012	72.9	1.3
1033	1006	73.3	1
1024	997	73.1	0.2
1023	995	71.7	1.6
1008	981	70.5	2.3
1004	977	70.2	1.5
998	972	70.2	1.5
1011	984	70.8	1.1
1017	990	72.1	1.1
1018	991	70.5	1.4
1017	990	70.9	1.2
1017	990	72	1.3
1022	995	72	1.4
1028	1001	71	2
1032	1005	70.3	2.4
1032	1005	71.1	1.7
1033	1006	70.2	2.6
1035	1008	69.7	1.9
1037	1009	70.1	2
1037	1009	71.9	1.5
1036	1008	69.5	1.2
1035	1007	69.3	0.3
1033	1005	70	0
1029	1001	68.2	0
1024	996	69.2	0
1020	992	67.6	1
1021	994	69.4	1.4
1035	1007	69.3	1.2
1029	1002	69.2	2.3
897	873	68.5	2.3
1020	993	68.9	2.1
657.1	637.5	70.1	2.5
487.2	473.2	68.4	2.6
496.1	481.9	68.8	2.8
703.4	683	68.3	1.8
532.1	515.9	69.1	1.1
622.7	604.9	71.3	1.1
983	957	71.3	0.8
961	935	68	1.3
958	932	69.8	2
955	929	69.5	2.3
911	887	67.5	1.7
900	876	67.6	1.3
904	880	67.4	0.5
904	880	68.6	2.3
893	869	70.2	2.1
876	853	68.6	1.2
913	889	68.7	1.5
923	899	70.3	2.1
920	896	69.1	1.4
896	872	69.1	2.4
918	894	66.6	3.2
937	912	67.8	2.5
931	907	68.8	1.4
881	858	68	1.5
872	849	68.1	2.1
836	814	69.3	2.8
828	806	69.5	2.6
840	818	67.7	2.9
862	839	69.8	2.9
824	802	67.4	2.3
830	808	67.6	1.7
793.3	772.1	68.5	1.5
780.8	760.3	70.4	1.9
855	832	69.8	1.7
903	879	67.4	1.9
903	879	66.8	2.6
841	819	67.8	2.9
816	794.7	68	2.5
825	804	68.1	2.3
853	831	67	1.7
692	675.2	68.6	1.9
484.8	470.8	66.3	2.1
565.9	549.4	66.4	1.6
618.6	602.1	67.4	2.2
782.5	762.1	67	3.1
821	800	67.2	2.6
861	838	67.4	2.6
875	853	66.9	2.2
906	883	66.5	1.8
906	882	66.8	1.8
748.4	728.3	67.5	2.6
590.6	575.2	66.7	2.7
472.9	460.5	66.4	2
376	365.6	66	0.7
350	339.3	67.7	1.4
330.2	319.1	66.4	1.7
311.7	300.8	66.2	2.1
308.4	297.5	65.6	2.3
307.2	296.5	65.4	1.3
279.9	270.1	64.3	0.8
261.1	251.8	65.5	1.5
266.8	257.3	65.2	1.8
287.8	278.2	67.6	1.5
308.5	298.9	67.5	1.2
313.4	303.7	68.3	1.4
301.3	291.7	70	1.4
293.7	284.3	70	0.8
266.9	258.2	70.2	0.6
261.1	252.7	70.2	2
267	258.7	72.3	1.9
282.8	274.3	69.9	2.1
302.4	293.5	71.7	2.5
328.7	319.1	70.6	2.4
438.5	427.4	69	2
696.2	678.8	69.1	2
729.5	711.2	68.7	2.3
697.3	679.8	67.9	2
535.5	521.6	68.8	1.7
631.6	614.8	67.4	2
671.4	653.6	68.8	1.5
625.7	608.8	68.5	1.8
451.8	438.2	68.5	1.6
326.8	316.2	68.6	1.6
408.6	396.9	67.8	1.4
529	514.6	67.4	1
566.7	551.2	68.3	0.3
554.1	538.8	69.6	1.5
545	530	68.3	1.4
553.3	538	68.4	1.2
574.6	558.9	68.3	0.9
574.9	558.9	68.7	1.6
558.4	542.9	68.1	1.5
530.1	515.2	70.1	1.3
522	507.5	70.5	1.4
525	510.4	69.9	1.3
523.1	508.7	69.9	1.4
541.5	526.7	69.7	2
547.4	532.3	68.2	1.8
562.2	546.5	67.3	1.2
567.2	551.1	68.9	1.3
551.2	535.3	67.6	1.3
512	496.8	68.2	0
486	471.6	67.7	1
433.9	420.7	67.7	2.2
345.5	334.1	67.6	1.8
307.7	297.1	69.1	1.6
300.8	290.4	68.8	1.7
317.3	306.8	69.2	1.7
353.8	342.9	70	2.1
388.2	376.7	69.9	1.7
401.6	389.9	70.5	1.4
422.7	410.7	70.9	1.3
440.7	428.1	70.4	1.7
449.8	437	70.4	1
468.9	455.9	70.2	2.2
486.3	472.8	70.8	2.1
475	461.8	71.7	1.9
464	451.2	72.5	1.6
456.4	443.7	72.2	1.8
435.9	423.7	69.4	2
416.7	405	70	2
384.2	373.2	70.5	1.7
348.6	338.4	72.2	1.9
314	304.5	73.3	2
287.2	278.3	73.6	2.2
269.6	261.1	72.1	2.7
259	250.8	72.2	2.8
251.4	243.4	72.3	2.9
242.9	235.1	72.2	3.1
230.9	223.3	72.9	1.9
220.2	212.8	71.9	2.1
211.4	204.2	72.9	1.9
203.7	196.7	72.8	2.8
198.3	191.4	73.7	2.1
194.6	187.8	74.2	2.3
192.2	185.4	74.5	2.6
190	183.3	74.4	2.2
187.5	180.8	74.2	2.4
184.6	178	74.6	2.1
182.3	175.8	74.4	2.1
180.9	174.4	75.1	2.6
180.2	173.7	75	2.2
180.8	174.3	74.7	1.9
180.5	174	74.4	1.7
180	173.5	74	1.7
179.1	172.6	73.5	2.1
177.3	170.8	73.8	2.2
175.7	169.3	73.2	1.8
175.2	168.8	74.2	1.3
174.1	167.7	74.3	1.7
173	166.6	75.8	0.8
171.8	165.5	74.3	1.9
171.5	165.2	74.1	1.7
172.9	166.6	76	1.5
173.7	167.4	75.6	2.3
172.8	166.6	75.9	2.3
171.8	165.6	74.6	1.6
170.7	164.5	76.7	1.3
169	162.9	77	1.5
166.9	160.8	76.9	1.4
164	158	77	1.9
160.1	154.2	76.6	1.7
155.7	149.9	75.2	1.9
152	146.3	75.6	2
149.4	143.8	75.5	2
147.3	141.7	76.5	1.6
147	141.5	77.5	0.6
147	141.5	78.2	1.5
148	142.5	77.7	1.7
147.9	142.5	77.8	1.7
148.4	142.9	77	2.1
148.9	143.4	77	1.5
148.8	143.3	77.1	1.4
148.7	143.3	77.7	1.5
148.4	143	76.5	1.8
147.4	142	77.5	1.6
147.3	142	76.5	1.9
145.4	140.1	76.4	1.4
143	137.7	77.2	1.8
140.6	135.4	77.1	1.7
138.2	133.1	75.5	2.1
136.4	131.4	76.2	1.8
134.6	129.6	76.9	1.4
131.5	126.6	76.6	1.6
127.8	123	76.5	2.1
123.1	118.4	76.6	2.5
117.2	112.6	76.7	2.5
110.7	106.3	77.3	1.7
104.5	100.3	77.3	2.1
99.8	95.8	78.8	1.7
96.1	92.2	78.6	1.4
93.2	89.4	79.1	1
91.3	87.6	78.7	0.3
91	87.3	79.3	0.4
91.8	88.1	79.2	0.3
93.2	89.6	79.8	0.7
95.1	91.5	79.4	1.3
94.7	91.1	79.9	1.2
90.4	86.9	79.7	0.5
83.2	79.8	80.4	1.3
76.7	73.5	79.6	2
72.8	69.7	78.7	1.8
70.9	67.8	79	2.1
71.1	68.1	78.8	2.1
72.7	69.7	78.9	1.8
74.7	71.6	80	1.3
79.7	76.7	79.3	1.5
88.5	85.2	79.5	0.6
95.2	91.7	79.8	1.3
95.9	92.3	80	1.1
93.4	90	80	1
90.3	86.9	80.7	0.4
87.1	83.8	79.4	1.3
85.1	81.9	78.9	1.4
82.5	79.4	80.2	0.8
78	74.9	79.9	0.9
74.9	71.9	79.7	0.3
73.4	70.4	80	0.7
69.4	66.5	80	1.4
63.7	60.8	79.6	1.1
59.9	57.2	80.8	0.8
59	56.2	81.4	0.9
60.9	58.2	80.4	1
63	60.3	80.9	0.6
60.3	57.8	79.9	1
54.4	52	79.5	1.6
51.2	48.9	79.1	1.2
51.5	49.1	79.8	1.1
51.3	49	79.1	1.4
50.1	47.8	79.5	0.6
48.4	46.2	80.1	1.2
46.8	44.7	80.8	1.5
45.5	43.5	80.1	1.4
44.7	42.6	81.8	0.5
43.8	41.8	81.3	0.8
42.7	40.8	81.4	0.9
41.4	39.5	81.4	0.4
39.9	38	81.4	0.4
38.5	36.6	82.7	0.1
37.3	35.4	81.5	1.3
36	34	81.3	1.7
34.6	32.7	81.5	1.6
33.6	31.6	82	1.5
32	30	82	1.5
30.1	28.2	82.1	1.5
28.4	26.5	82.4	1.1
26.6	24.8	82.4	0.6
24.8	23.1	82	1.2
22.9	21.4	82.6	1.2
21	19.6	82.4	1.2
19.2	17.9	84.5	1
17.5	16.4	84	1.1
15.7	14.7	84.9	1.1
13.6	12.6	85.3	0.9
11.6	10.8	85.4	0.9
10.4	9.7	84.5	1.3
9	8.4	84.1	1.5
7.5	7	83.6	1.5
6.5	6.1	84.7	0.3
5.5	5.1	85.1	0.5
4.4	4.1	84.3	1.1
3.6	3.3	84.3	1.1
3.1	2.9	84.9	0.4
2.9	2.7	84.2	0.4
2.6	2.4	84.6	0.3
2.2	2	84.6	0.4
1.9	1.7	84.6	0.6
1.5	1.3	85.1	1.1
1	0.9	85.2	0.7
0.7	0.7	85.5	0.5
0.5	0.5	85.6	0.7
0.4	0.4	85.9	0.6
0.3	0.3	87.1	0.3
0.2	0.2	86.9	0.7
0.2	0.1	86.6	1.3
0.1	0.1	87	1.4
0.1	0.1	85.8	1.7
0.1	0.1	85.8	1.7
0	0	85.8	1.3
0	0	86.7	1
0	0	87.1	1.1
0	0	87.3	1.3
0	0	86.2	1.5
0	0	86	2
0	0	85.4	2.2
0	0	85.1	1.4
0	0	85.5	1.6
0	0	86.3	1.9
0	0	86.3	2
0	0	85.9	1.8
0	0	86.9	1.8
0	0	86.6	2.1
0	0	85.5	1.8
0	0	85	1.8
0	0	86.2	1.1
0	0	86.4	1.6
0	0	86.4	1.2
0	0	86.1	1.8
0	0	86.5	1.3
0	0	86.4	1.7
0	0	86.4	1.8
0	0	86	1.9
0	0	85.9	1.8
0	0	86.5	1.9
0	0	86.4	2.3
0	0	86.5	2
0	0	87.1	2.2
0	0	87.1	2.2
0	0	87.1	1.9
0	0	87.6	2.1
0	0	87.9	2.1
0	0	87.6	2
0	0	87.9	2
0	0	88.1	2.1
0	0	88.6	2.1
0	0	88.7	2.2
0	0	88.5	2.1
0	0	88.2	2.6
0	0	87.5	2.1
0	0	87.3	2.2
0	0	87.7	1.7
0	0	88.3	1.4
0	0	89.1	1.9
0	0	88.3	2
0	0	88.7	1.6
0	0	89	1.3
0	0	88.9	1.3
0	0	88.9	1.1
0	0	89.2	1.3
0	0	89.5	1.1
0	0	89.4	1.4
0	0	89.4	1.2
0	0	89.7	0.6
0	0	90.1	0
0	0	91.2	0
0	0	91.1	0
0	0	91.2	0.1
0	0	92	1
0	0	93	1.1
0	0	93.1	0.5
0	0	93.3	0.3
0	0	93.7	0.1
0	0	94	0
0	0	94.2	0
0	0	94.7	0
0	0	93.6	0
0	0	93.7	0
0	0	94	0
0	0	94.3	0
0	0	94.2	0
0	0	93.9	0
0	0	93.9	0
0	0	94.2	0
0	0	94.2	0.1
0	0	94.1	0
0	0	94	0
0	0	93.9	0
0	0	93.7	0
0	0	94.1	0
0	0	94.5	0
0	0	94.3	0
0	0	94.4	0
0	0	94.5	0
0	0	94.7	0
0	0	94.9	0.2
0	0	94.4	1.7
0	0	95	1.7
0	0	95.4	1.3
0	0	95.8	0.8
0	0	96	0.7
0	0	96.1	0.3
0	0	96.3	0.5
0	0	96.3	0.5
0	0	96	1.1
0	0	95.8	1.2
0	0	95.8	1.3
0	0	95.7	1.3
0	0	95.9	0.8
0	0	96.1	0.5
0	0	96.1	0.2
0	0	95.9	0.1
0	0	95.5	0
0	0	95.6	0.6
0	0	95.7	0.4
0	0	95.8	0.7
0	0	96.1	1.2
0	0	96.2	1.2
0	0	96.1	1
0	0	96	1.3
0	0	96	1.1
0	0	96	1.4
0	0	95.9	1
0	0	95.8	0.9
0	0	95.8	1
0	0	95.7	1
0	0	95.8	1.1
0	0	95.9	1.3
0	0	96	1.2
0	0	95.7	1.2
0	0	96	0.9
0	0	96.4	0.6
0	0	96.4	0.8
0	0	96.6	0.3
0	0	96.5	0
0	0	96.6	0
0	0	96.6	0
0	0	96.6	0
0	0	96.2	0
0	0	96.2	0
0	0	95.7	0
0	0	95.4	0
0	0	96.1	0
0	0	96.6	0
0	0	96.1	0
0	0	96.4	0
0	0	96.8	0
0	0	96.9	0
0	0	97	0
0	0	96.7	0
0	0	96.4	0
0	0	96.3	0
0	0	96.2	0
0	0	96.3	0
0	0	96.4	0
0	0	96.6	0
0	0	97.1	0.4
0	0	96.7	0.2
0	0	96.4	0.2
0	0	96.3	0.1
0	0	96	0.1
0	0	95.7	0
0	0	96.1	0
0	0	96.2	0.1
0	0	96.1	0
0	0	96.2	0
0	0	96.3	0
0	0	96.5	0
0	0	96.6	0
0	0	96.5	0
0	0	96.3	0
0	0	96.6	0
0	0	96.7	0
0	0	96.8	0.1
0	0	97.2	0.1
0	0	96.9	0.5
0	0	96.5	0.7
0	0	96.1	0.1
0	0	96	0
0	0	95.6	0
0	0	96	0.5
0	0	95.3	0.1
0	0	95.5	0
0	0	95.5	0.1
0	0	95.6	0.4
0	0	95.5	0
0	0	95.6	0
0	0	95.7	0.3
0	0	95.6	0.7
0	0	95.5	1.1
0	0	95.7	1.1
0	0	95.5	0.7
0	0	95.6	0.3
0	0	95.7	0
0	0	95.8	0
0	0	96	0
0	0	96.2	0
0	0	96.1	0
0	0	96.2	0
0	0	96.3	0
0	0	96.6	0
0	0	96.8	0
0	0	96.7	0
0	0	96.6	0
0	0	96.5	0
0	0	96.6	0
0	0	96.7	0
0	0	97	0
0	0	96.9	0
0	0	96.7	0
0	0	96.7	0
0	0	96.8	0
0	0	96.6	0.2
0	0	96.7	0.2
0	0	96.7	0.3
0	0	97.1	0.2
0	0	97.4	0
0	0	97.6	0
0	0	97.8	0
0	0	98	0
0	0	97.7	0
0	0	97.7	0
0	0	97.8	0
0	0	98	0
0	0	98	0
0	0	98.1	0
0	0	98.2	0
0	0	98.2	0.3
0	0	98.1	0.1
0	0	98.1	0
0	0	98.1	0
0	0	98.2	0
0	0	98.2	0
0	0	98.4	0
0	0	98.5	0
0	0	98.5	0.3
0	0	98.6	0.8
0	0	98.6	1
0	0	98.7	0.8
0	0	98.7	0.4
0	0	98.8	0.9
0	0	98.8	0.8
0	0	98.8	0.1
0	0	98.9	0.2
0	0	98.9	0
0	0	98.9	0.2
0	0	98.9	0.4
0	0	99	0.3
0	0	99.1	0
0	0	99.1	0
0	0	99.1	0
0	0	99.1	0
0	0	99.2	0
0	0	99.2	0
0	0	99.3	0
0	0	99.3	0
0	0	99.3	0
0	0	99.3	0
0	0	99.3	0
0	0	99.4	0
0	0	99.4	0
0	0	99.5	0
0	0	99.5	0
0	0	99.4	0
0	0	99.4	0
0	0	99.4	0
0	0	99.4	0
0	0	99.4	0
0	0	99.5	0
0	0	99.5	0
0	0	99.6	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.5	0
0	0	99.4	0
0	0	99.5	0
0	0	99.6	0
0	0	99.7	0
0	0	99.5	0
0	0	99.4	0
0	0	99.5	0
0	0	99.3	0
0	0	99.3	0
0	0	99.1	0
0	0	98.9	0
0	0	98.9	0
0	0	98.9	0
0	0	98.9	0
0	0	98.9	0
0	0	98.5	0
0	0	98.6	0
0	0	98.6	0
0	0	98.7	0
0	0	98.7	0
0	0	98.8	0
0	0	98.9	0
0	0	99	0
0	0	99	0
0	0	99.1	0
0	0	99.1	0
0	0	99.1	0
0	0	99.2	0
0	0	99.1	0
0	0	99	0
0	0	99	0
0	0	99.1	0
0	0	99.1	0
0	0	99.1	0
0	0	99	0
0	0	99	0
0	0	98.9	0
0	0	99	0
0	0	98.9	0
0	0	99	0
0	0	99	0
0	0	99.1	0
0	0	99.1	0
0	0	99.1	0
0	0	99	0
0	0	98.9	0
0	0	98.9	0
0	0	98.8	0
0	0	98.7	0
0	0	98.7	0
0	0	98.6	0
0	0	98.6	0
0	0	98.6	0
0	0	98.7	0
0	0	98.7	0
0	0	98.7	0
0	0	98.7	0
0	0	98.7	0
0	0	98.6	0
0	0	98.6	0
0	0	98.7	0
0	0	98.6	0
0	0	98.6	0
0	0	98.6	0
0	0	98.6	0
0	0	98.5	0
0	0	98.6	0
0	0	98.5	0
0	0	98.8	0
0	0	98.8	0
0	0	98.8	0
0	0	98.7	0
0	0	98.4	0
0	0	98.5	0
0	0	98.8	0
0	0	98.9	0
0	0	99	0
0	0	99.1	0
0	0	99.2	0
0	0	99.3	0
0	0	99.5	0
0	0	99.6	0
0	0	99.7	0.7
0	0	99.7	1.1
0	0	99.5	0.8
0	0	99.5	0.5
0	0	99.6	0.4
0	0	99.6	0.6
0	0	99.6	0.3
0	0	99.7	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.8	0
0	0	99.9	0
0	0	99.9	0.2
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0.3
0	0	99.9	0
0	0	100	0.1
0	0	99.9	0.6
0	0	99.8	0.7
0	0	99.8	0.4
0	0	99.9	0.9
0	0	99.9	0.1
0	0	99.8	0.6
0	0	99.7	0.7
0	0	99.4	0.3
0	0	99.2	0.5
0	0	99.2	0
0	0	99	0.2
0	0	99	0.8
0	0	98.9	1.2
0	0	99	0.5
0	0	99	0.1
0	0	99.1	0
0	0	99.2	0.3
0	0	99.1	0.3
0	0	99.2	0
0	0	99.2	0
0	0	99.2	0
0	0	99.1	0
0	0	99.1	0
0	0	99.1	0.1
0	0	99.2	0.3
0	0	99.3	0.4
0	0	99.3	0
0	0	99.3	0.4
0	0	99.5	0.9
0	0	99.3	1.3
0	0	99.4	1.6
0	0	99.5	0.8
0	0	99.5	0.7
0	0	99.6	0.9
0	0	99.6	0.2
0	0	99.7	0.1
0	0	99.7	0.1
0	0	99.6	0
0	0	99.5	0.6
0	0	99.5	0.1
0	0	99.5	0.3
0	0	99.6	0.8
0	0	99.1	0.9
0	0	98.6	0.6
0	0	98.2	0.6
0	0	97.7	1.8
0	0	97	1.3
0	0	97	0.1
0	0	97.4	0.6
0	0	97.3	1.5
0	0	97	1.9
0	0	96.9	0.8
0	0	97	0.6
0	0	96.9	0.9
0	0	97.1	1.5
0	0	96.9	1.4
0	0	96.9	1.5
0	0	96.6	1.6
0	0	96.4	2
0	0	96.1	1.7
0	0	96.4	1.5
0	0	96.1	1.6
0	0	96.2	1.7
0	0	96.1	2.5
0	0	96.1	2.3
0	0	95.8	3
0	0	95.7	2.5
0	0	95.6	1.9
0	0	95.6	1.9
0	0	95.2	2.5
0	0	94.8	2.9
0	0	94.9	1.9
0	0	95	2.2
0	0	94.8	1.9
0	0	93.9	2.4
0	0	93.5	1.6
0	0	94	2.1
0	0	94.1	1.3
0	0	94	1
0	0	93.7	1.6
0	0	93.4	1.5
0	0	93.3	1
0	0	93.9	2
0	0	93.8	2
0	0	93.7	2.2
0	0	94.1	1
0	0	94.3	1.1
0	0	93.9	1
0	0	93.8	2.2
0	0	94.1	1.7
0	0	94.5	1.2
